[40]rt_x,[40]rt_z,[41]rt_x,[41]rt_z,[42]rt_x,[44]rt_x,[44]rt_z,[45]rt_z,[46]rt_z,[48]rt_z,[49]rt_z,[50]rt_z,[52]rt_x,[52]rt_z,[53]rt_z,[54]rt_z,[56]rt_x,[56]rt_z,[57]rt_z,[58]rt_z,FingersNumber
-52.6203,-39.3531,-30.70555,8.530976,-4.864365,-15,7.680758,-1.81923,-0.9096149,-1.599227,-1.599227,-1.599227,15,-80.23593,-80.23593,-80.23593,25,-96.3472,-96.3472,-96.3472,3
-52.62726,-39.34079,-30.71948,8.543286,-4.858958,-15,7.600904,-1.822512,-0.9112559,-1.65011,-1.65011,-1.65011,15,-80.25212,-80.25212,-80.25212,25,-96.3667,-96.3667,-96.3667,3
-52.6316,-39.33376,-30.7282,8.55031,-4.837741,-15,7.487165,-1.850177,-0.9250885,-1.722939,-1.722939,-1.722939,15,-80.25658,-80.25658,-80.25658,25,-96.37379,-96.37379,-96.37379,3
-52.63756,-39.32552,-30.74011,8.558535,-4.794071,-15,7.348135,-1.871582,-0.9357912,-1.800065,-1.800065,-1.800065,15,-80.26453,-80.26453,-80.26453,25,-96.39598,-96.39598,-96.39598,3
-52.6436,-39.31723,-30.75218,8.566832,-4.801659,-15,7.199231,-1.912618,-0.9563089,-1.873663,-1.873663,-1.873663,15,-80.27521,-80.27521,-80.27521,25,-96.41589,-96.41589,-96.41589,3
-52.64923,-39.31382,-30.76345,8.570236,-4.827887,-15,7.014395,-1.999698,-0.999849,-1.978886,-1.978886,-1.978886,15,-80.26265,-80.26265,-80.26265,25,-96.43944,-96.43944,-96.43944,3
-52.65447,-39.311,-30.77391,8.573084,-4.82715,-15,6.801607,-2.058683,-1.029342,-2.098589,-2.098589,-2.098589,15,-80.25269,-80.25269,-80.25269,25,-96.47076,-96.47076,-96.47076,3
-52.65741,-39.30083,-30.77979,8.583223,-4.828788,-15,6.585694,-2.141132,-1.070566,-2.24975,-2.24975,-2.24975,15,-80.27697,-80.27697,-80.27697,25,-96.51179,-96.51179,-96.51179,3
-52.6658,-39.29172,-30.7966,8.592337,-4.843088,-15,6.351168,-2.209606,-1.104803,-2.419811,-2.419811,-2.419811,15,-80.30533,-80.30533,-80.30533,25,-96.55418,-96.55418,-96.55418,3
-52.67423,-39.28685,-30.81343,8.59721,-4.879113,-15,6.088932,-2.267315,-1.133657,-2.575072,-2.575072,-2.575072,15,-80.39931,-80.39931,-80.39931,25,-96.59313,-96.59313,-96.59313,3
-52.68121,-39.27327,-30.8274,8.610783,-4.878764,-15,5.863128,-2.311706,-1.155853,-2.694901,-2.694901,-2.694901,15,-80.40701,-80.40701,-80.40701,25,-96.60787,-96.60787,-96.60787,3
-52.6889,-39.27137,-30.84274,8.612701,-4.873143,-15,5.65907,-2.339869,-1.169935,-2.809576,-2.809576,-2.809576,15,-80.39494,-80.39494,-80.39494,25,-96.59987,-96.59987,-96.59987,3
-52.68656,-39.27258,-30.83814,8.611476,-4.871633,-15,5.45055,-2.375379,-1.18769,-2.929096,-2.929096,-2.929096,15,-80.38265,-80.38265,-80.38265,25,-96.59338,-96.59338,-96.59338,3
-52.68679,-39.26861,-30.83856,8.615438,-4.872117,-15,5.227339,-2.419573,-1.209786,-3.052027,-3.052027,-3.052027,15,-80.38005,-80.38005,-80.38005,25,-96.59495,-96.59495,-96.59495,3
-52.68724,-39.26569,-30.83948,8.618365,-4.881097,-15,4.95395,-2.467155,-1.233577,-3.201871,-3.201871,-3.201871,15,-80.37925,-80.37925,-80.37925,25,-96.60596,-96.60596,-96.60596,3
-52.72055,-39.27573,-30.9061,8.608329,-4.889712,-15,4.690574,-2.482144,-1.241072,-3.35793,-3.35793,-3.35793,15,-80.44642,-80.44642,-80.44642,25,-96.66971,-96.66971,-96.66971,3
-52.75357,-39.26746,-30.97214,8.616597,-4.88085,-15,4.502523,-2.487989,-1.243994,-3.509751,-3.509751,-3.509751,15,-80.56872,-80.56872,-80.56872,25,-96.77564,-96.77564,-96.77564,3
-52.75168,-39.24539,-30.96835,8.638665,-4.877767,-15,4.362131,-2.482332,-1.241166,-3.64498,-3.64498,-3.64498,15,-80.55237,-80.55237,-80.55237,25,-96.83842,-96.83842,-96.83842,3
-52.72752,-39.24907,-30.92005,8.634995,-4.867672,-15,4.231273,-2.488248,-1.244124,-3.746698,-3.746698,-3.746698,15,-80.51238,-80.51238,-80.51238,25,-96.83989,-96.83989,-96.83989,3
-52.70601,-39.23672,-30.87703,8.647334,-4.84272,-15,4.234745,-2.517648,-1.258824,-3.763334,-3.763334,-3.763334,15,-80.42906,-80.42906,-80.42906,25,-96.7944,-96.7944,-96.7944,3
-52.71759,-39.2224,-30.90014,8.661667,-4.819586,-15,4.12907,-2.544668,-1.272334,-3.843078,-3.843078,-3.843078,15,-80.43679,-80.43679,-80.43679,25,-96.83046,-96.83046,-96.83046,3
-52.72192,-39.21956,-30.90882,8.664508,-4.794784,-15,4.168633,-2.730602,-1.365301,-3.915088,-3.915088,-3.915088,15,-80.44889,-80.44889,-80.44889,25,-96.85841,-96.85841,-96.85841,3
-52.72632,-39.21767,-30.91762,8.666389,-4.798412,-15,4.197971,-2.850121,-1.425061,-3.958066,-3.958066,-3.958066,15,-80.46088,-80.46088,-80.46088,25,-96.87791,-96.87791,-96.87791,3
-52.73333,-39.21188,-30.93167,8.672185,-4.855865,-15,3.876039,-2.527818,-1.263909,-3.955595,-3.955595,-3.955595,15,-80.56239,-80.56239,-80.56239,25,-96.87498,-96.87498,-96.87498,3
-52.71858,-39.21712,-30.90213,8.666941,-4.847538,-15,3.921486,-2.524601,-1.2623,-3.934303,-3.934303,-3.934303,15,-80.61272,-80.61272,-80.61272,25,-96.85588,-96.85588,-96.85588,3
-52.70618,-39.22148,-30.87734,8.6626,-4.858577,-15,3.988629,-2.527811,-1.263905,-3.912273,-3.912273,-3.912273,15,-80.66922,-80.66922,-80.66922,25,-96.84648,-96.84648,-96.84648,3
-52.69755,-39.21953,-30.86009,8.664523,-4.867379,-15,4.03387,-2.51406,-1.25703,-3.904031,-3.904031,-3.904031,15,-80.65432,-80.65432,-80.65432,25,-96.83018,-96.83018,-96.83018,3
-52.67853,-39.21904,-30.82204,8.665025,-4.896188,-15,4.038074,-2.504582,-1.252291,-3.904852,-3.904852,-3.904852,15,-80.63857,-80.63857,-80.63857,25,-96.80766,-96.80766,-96.80766,3
-52.65643,-39.22189,-30.77784,8.662184,-4.923416,-15,4.018301,-2.478004,-1.239002,-3.898849,-3.898849,-3.898849,15,-80.59544,-80.59544,-80.59544,25,-96.77372,-96.77372,-96.77372,3
-52.65779,-39.22064,-30.78057,8.663423,-4.925865,-15,3.994733,-2.44132,-1.22066,-3.887512,-3.887512,-3.887512,15,-80.57158,-80.57158,-80.57158,25,-96.75798,-96.75798,-96.75798,3
-52.66639,-39.21732,-30.79779,8.666739,-4.918634,-15,3.987878,-2.40527,-1.202635,-3.87394,-3.87394,-3.87394,15,-80.53944,-80.53944,-80.53944,25,-96.73486,-96.73486,-96.73486,3
-52.67932,-39.22285,-30.82362,8.661221,-4.837971,-15,3.973596,-2.344678,-1.172339,-3.784747,-3.784747,-3.784747,15,-80.50933,-80.50933,-80.50933,25,-96.71413,-96.71413,-96.71413,3
-52.67818,-39.22066,-30.82132,8.663406,-4.832218,-15,3.958867,-2.31403,-1.157015,-3.776152,-3.776152,-3.776152,15,-80.48001,-80.48001,-80.48001,25,-96.69456,-96.69456,-96.69456,3
-52.67934,-39.22524,-30.82368,8.658818,-4.828652,-15,3.946738,-2.323341,-1.16167,-3.776163,-3.776163,-3.776163,15,-80.44502,-80.44502,-80.44502,25,-96.68075,-96.68075,-96.68075,3
-52.67809,-39.2233,-30.82113,8.660763,-4.822855,-15,3.936421,-2.343147,-1.171573,-3.790933,-3.790933,-3.790933,15,-80.44246,-80.44246,-80.44246,25,-96.69507,-96.69507,-96.69507,3
-52.67546,-39.22146,-30.81593,8.662602,-4.834017,-15,3.967867,-2.409426,-1.204713,-3.809447,-3.809447,-3.809447,15,-80.44721,-80.44721,-80.44721,25,-96.70332,-96.70332,-96.70332,3
-52.66825,-39.22388,-30.80149,8.66019,-4.839252,-15,3.992364,-2.468842,-1.234421,-3.824237,-3.824237,-3.824237,15,-80.44258,-80.44258,-80.44258,25,-96.70301,-96.70301,-96.70301,3
-52.66759,-39.22331,-30.80016,8.660739,-4.846205,-15,3.905888,-2.383323,-1.191661,-3.828629,-3.828629,-3.828629,15,-80.45503,-80.45503,-80.45503,25,-96.70193,-96.70193,-96.70193,3
-52.66123,-39.22595,-30.78745,8.658106,-4.857289,-15,3.878129,-2.358956,-1.179478,-3.824946,-3.824946,-3.824946,15,-80.45348,-80.45348,-80.45348,25,-96.70003,-96.70003,-96.70003,3
-52.66415,-39.22319,-30.79328,8.66088,-4.859603,-15,3.867921,-2.330817,-1.165409,-3.810627,-3.810627,-3.810627,15,-80.44626,-80.44626,-80.44626,25,-96.75879,-96.75879,-96.75879,3
-52.66822,-39.22108,-30.80142,8.662985,-4.853137,-15,3.874713,-2.304611,-1.152306,-3.797286,-3.797286,-3.797286,15,-80.43539,-80.43539,-80.43539,25,-96.76331,-96.76331,-96.76331,3
-52.66416,-39.22448,-30.79333,8.659571,-4.852561,-15,3.897671,-2.267457,-1.133729,-3.784708,-3.784708,-3.784708,15,-80.43915,-80.43915,-80.43915,25,-96.77303,-96.77303,-96.77303,3
-52.65855,-39.22595,-30.78207,8.658115,-4.862202,-15,3.923293,-2.236313,-1.118157,-3.776885,-3.776885,-3.776885,15,-80.43667,-80.43667,-80.43667,25,-96.78206,-96.78206,-96.78206,3
-52.65509,-39.23021,-30.77517,8.653858,-4.849888,-15,3.927939,-2.200152,-1.100076,-3.777554,-3.777554,-3.777554,15,-80.44147,-80.44147,-80.44147,25,-96.7963,-96.7963,-96.7963,3
-52.65082,-39.23853,-30.76662,8.645536,-4.822198,-15,3.918458,-2.178094,-1.089047,-3.777717,-3.777717,-3.777717,15,-80.44,-80.44,-80.44,25,-96.80594,-96.80594,-96.80594,3
-52.66143,-39.23477,-30.78785,8.649281,-4.868043,-15,3.920554,-2.153685,-1.076843,-3.766964,-3.766964,-3.766964,15,-80.43674,-80.43674,-80.43674,25,-96.79106,-96.79106,-96.79106,3
-52.6607,-39.23928,-30.7864,8.644761,-4.85386,-15,3.921769,-2.126918,-1.063459,-3.754065,-3.754065,-3.754065,15,-80.42401,-80.42401,-80.42401,25,-96.78079,-96.78079,-96.78079,3
-52.66144,-39.24188,-30.78786,8.642183,-4.859221,-15,3.932713,-2.110848,-1.055424,-3.743173,-3.743173,-3.743173,15,-80.41846,-80.41846,-80.41846,25,-96.79746,-96.79746,-96.79746,3
-52.65976,-39.24299,-30.78452,8.641064,-4.857068,-15,3.940241,-2.099676,-1.049838,-3.736845,-3.736845,-3.736845,15,-80.42519,-80.42519,-80.42519,25,-96.80305,-96.80305,-96.80305,3
-52.66183,-39.24689,-30.78866,8.63717,-4.857995,-15,3.978662,-2.136659,-1.06833,-3.737236,-3.737236,-3.737236,15,-80.43284,-80.43284,-80.43284,25,-96.85825,-96.85825,-96.85825,3
-52.66047,-39.25025,-30.78593,8.633807,-4.865052,-15,4.027054,-2.190327,-1.095164,-3.73719,-3.73719,-3.73719,15,-80.42355,-80.42355,-80.42355,25,-96.8661,-96.8661,-96.8661,3
-52.64896,-39.25556,-30.7629,8.628499,-4.923393,-15,3.97696,-2.18761,-1.093805,-3.748625,-3.748625,-3.748625,15,-80.45316,-80.45316,-80.45316,25,-96.90398,-96.90398,-96.90398,3
-52.63811,-39.26706,-30.74121,8.616995,-4.95614,-15,3.906584,-2.15115,-1.075575,-3.759833,-3.759833,-3.759833,15,-80.4701,-80.4701,-80.4701,25,-96.92724,-96.92724,-96.92724,3
-52.65001,-39.25974,-30.76499,8.624323,-4.92031,-15,3.797877,-2.002083,-1.001041,-3.7223,-3.7223,-3.7223,15,-80.44408,-80.44408,-80.44408,25,-96.9157,-96.9157,-96.9157,3
-52.65777,-39.25084,-30.78052,8.633229,-4.872852,-15,3.870097,-1.953918,-0.9769589,-3.643596,-3.643596,-3.643596,15,-80.40968,-80.40968,-80.40968,25,-96.89285,-96.89285,-96.89285,3
-52.66001,-39.24676,-30.78502,8.637294,-4.839815,-15,4.048893,-1.886806,-0.9434029,-3.51269,-3.51269,-3.51269,15,-80.33162,-80.33162,-80.33162,25,-96.82305,-96.82305,-96.82305,3
-52.65947,-39.24991,-30.78391,8.634148,-4.858391,-15,4.158532,-1.826281,-0.9131406,-3.441308,-3.441308,-3.441308,15,-80.28126,-80.28126,-80.28126,25,-96.78479,-96.78479,-96.78479,3
-52.62985,-39.28983,-30.72468,8.594243,-4.853878,-15,4.256565,-1.763254,-0.881627,-3.449784,-3.449784,-3.449784,15,-80.24409,-80.24409,-80.24409,25,-96.76245,-96.76245,-96.76245,3
-52.62297,-39.29416,-30.71092,8.589905,-4.845552,-15,4.334268,-1.696681,-0.8483405,-3.461635,-3.461635,-3.461635,15,-80.21003,-80.21003,-80.21003,25,-96.74264,-96.74264,-96.74264,3
-52.61718,-39.29895,-30.69936,8.585096,-4.836544,-15,4.408985,-1.633115,-0.8165575,-3.401317,-3.401317,-3.401317,15,-80.16647,-80.16647,-80.16647,25,-96.71523,-96.71523,-96.71523,3
-52.60907,-39.30915,-30.68311,8.574917,-4.826908,-15,4.491998,-1.550424,-0.775212,-3.334365,-3.334365,-3.334365,15,-80.12374,-80.12374,-80.12374,25,-96.6814,-96.6814,-96.6814,3
-52.59516,-39.32426,-30.6553,8.559811,-4.815228,-15,4.588709,-1.478338,-0.7391688,-3.04007,-3.04007,-3.04007,15,-80.13516,-80.13516,-80.13516,25,-96.63538,-96.63538,-96.63538,3
-52.58532,-39.33568,-30.63561,8.548395,-4.788668,-15,4.730376,-1.397366,-0.6986829,-2.906128,-2.906128,-2.906128,15,-80.15074,-80.15074,-80.15074,25,-96.57568,-96.57568,-96.57568,3
-52.56752,-39.35425,-30.60004,8.52981,-4.762416,-15,4.898338,-1.651512,-0.8257558,-2.761339,-2.761339,-2.761339,15,-80.17953,-80.17953,-80.17953,25,-96.52787,-96.52787,-96.52787,3
-52.53338,-39.38091,-30.53172,8.503158,-4.722504,-15,5.065944,-1.890664,-0.9453322,-2.634238,-2.634238,-2.634238,15,-80.21662,-80.21662,-80.21662,25,-96.49319,-96.49319,-96.49319,3
-52.4926,-39.41737,-30.45016,8.46668,-4.694378,-15,5.218242,-2.11836,-1.05918,-2.542178,-2.542178,-2.542178,15,-80.1923,-80.1923,-80.1923,25,-96.48834,-96.48834,-96.48834,3
-52.4379,-39.44904,-30.34074,8.435026,-4.659543,-15,5.352142,-2.302264,-1.151132,-2.473784,-2.473784,-2.473784,15,-80.13219,-80.13219,-80.13219,25,-96.48385,-96.48385,-96.48385,3
-52.38516,-39.48381,-30.23527,8.400241,-4.656649,-15,5.433976,-2.413907,-1.206953,-2.424716,-2.424716,-2.424716,15,-79.82404,-79.82404,-79.82404,25,-96.49686,-96.49686,-96.49686,3
-52.3286,-39.51256,-30.12216,8.371489,-4.653965,-15,5.469833,-2.447239,-1.223619,-2.399211,-2.399211,-2.399211,15,-79.83485,-79.83485,-79.83485,25,-96.51691,-96.51691,-96.51691,3
-52.29508,-39.53484,-30.05514,8.34922,-4.666402,-15,5.492154,-2.110128,-1.055064,-2.395079,-2.395079,-2.395079,15,-79.83521,-79.83521,-79.83521,25,-96.52866,-96.52866,-96.52866,3
-52.26519,-39.55379,-29.99533,8.330262,-4.664844,-15,5.489361,-1.758236,-0.8791179,-2.400903,-2.400903,-2.400903,15,-79.83035,-79.83035,-79.83035,25,-96.53102,-96.53102,-96.53102,3
-52.25645,-39.57536,-29.97786,8.308695,-4.686613,-15,5.385952,-1.045885,-0.5229423,-2.457165,-2.457165,-2.457165,15,-79.87386,-79.87386,-79.91503,25,-96.62347,-96.62347,-96.62347,3
-52.25492,-39.59108,-29.97481,8.292973,-4.699393,-15,5.242758,-1.042202,-0.5211009,-2.523669,-2.523669,-2.523669,15,-79.91503,-79.91503,-79.91503,25,-96.62347,-96.62347,-96.62347,3
-52.24761,-39.59077,-29.96021,8.293268,-4.71756,-15,5.16028,-1.021196,-0.5105978,-2.53807,-2.53807,-2.53807,15,-79.91166,-79.91166,-79.91166,25,-96.62399,-96.62399,-96.62399,3
-52.23862,-39.58604,-29.94219,8.298003,-4.725693,-15,5.079304,-1.005961,-0.5029806,-2.542133,-2.542133,-2.542133,15,-79.88507,-79.88507,-79.88507,25,-96.60538,-96.60538,-96.60538,3
-52.25773,-39.56117,-29.98042,8.322889,-4.746505,-15,5.11313,-0.98938,-0.49469,-2.50214,-2.50214,-2.50214,15,-79.827,-79.827,-79.827,25,-96.55692,-96.55692,-96.55692,3
-52.26221,-39.55315,-29.9894,8.330909,-4.757279,-15,5.011341,-1.002044,-0.501022,-2.530134,-2.530134,-2.530134,15,-79.82967,-79.82967,-79.82967,25,-96.56759,-96.56759,-96.56759,3
-52.25961,-39.55196,-29.98416,8.332086,-4.772924,-15,4.897052,-1.02407,-0.512035,-2.568509,-2.568509,-2.568509,15,-79.84132,-79.84132,-79.84132,25,-96.58664,-96.58664,-96.58664,3
-52.25557,-39.55537,-29.97607,8.328698,-4.775841,-15,4.756196,-1.054143,-0.5270715,-2.616081,-2.616081,-2.616081,15,-79.85098,-79.85098,-79.85098,25,-96.60284,-96.60284,-96.60284,3
-51.43962,-41.05045,-28.34411,6.833573,-5.429717,-15,-2.977328,-0.9594847,-0.4797423,2.814281,2.814281,2.814281,15,-74.1398,-74.1398,-74.1398,25,-91.79681,-91.79681,-91.79681,3
-51.3135,-41.21373,-28.09187,6.670306,-5.347449,-15,-0.9232038,-1.016814,-0.5084068,2.881512,2.881512,2.881512,15,-74.16531,-74.16531,-74.16531,25,-91.82939,-91.82939,-91.82939,3
-51.22681,-41.33294,-27.91849,6.551086,-5.316699,-15,0.8616827,-1.055554,-0.5277768,2.953163,2.953163,2.953163,15,-74.21619,-74.21619,-74.21619,25,-91.88071,-91.88071,-91.88071,3
-51.13083,-41.43413,-27.72652,6.449907,-5.328907,-15,2.323646,-1.044047,-0.5220234,2.991096,2.991096,2.991096,15,-74.2466,-74.2466,-74.2466,25,-91.91887,-91.91887,-91.91887,3
-51.05527,-41.53197,-27.57542,6.352066,-5.328476,-15,3.302163,-1.034628,-0.5173142,2.97061,2.97061,2.97061,15,-74.30289,-74.30289,-74.30289,25,-91.97736,-91.97736,-91.97736,3
-50.99093,-41.60427,-27.44671,6.279759,-5.343468,-15,3.859396,-0.9891756,-0.4945878,2.933896,2.933896,2.933896,15,-74.38876,-74.38876,-74.38876,25,-92.05986,-92.05986,-92.05986,3
-50.96743,-41.67209,-27.39971,6.211936,-5.311683,-15,4.327779,-0.9445645,-0.4722822,2.877415,2.877415,2.877415,15,-74.477,-74.477,-74.477,25,-92.1621,-92.1621,-92.1621,3
-50.93532,-41.72788,-27.33549,6.156163,-5.256451,-15,4.829729,-0.9014975,-0.4507487,2.807899,2.807899,2.807899,15,-74.56985,-74.56985,-74.56985,25,-92.25036,-92.25036,-92.25036,3
-50.89194,-41.80058,-27.24872,6.083447,-5.197793,-15,5.426979,-0.8647336,-0.4323668,2.713744,2.713744,2.713744,15,-74.64195,-74.64195,-74.64195,25,-92.32232,-92.32232,-92.32232,3
-50.84959,-41.8803,-27.16403,6.00373,-5.132968,-15,6.172838,-0.8259823,-0.4129911,2.642183,2.642183,2.642183,15,-74.68843,-74.68843,-74.68843,25,-92.36948,-92.36948,-92.36948,3
-50.82621,-41.96315,-27.11726,5.92087,-5.103896,-15,7.227949,-0.9344907,-0.4672453,2.600125,2.600125,2.600125,15,-74.74031,-74.74031,-74.74031,25,-92.42089,-92.42089,-92.42089,3
-50.80243,-42.07542,-27.06973,5.808599,-5.012018,-15,8.328867,-0.9707971,-0.4853986,2.59314,2.59314,2.59314,15,-74.76999,-74.76999,-74.76999,25,-92.44259,-92.44259,-92.44259,3
-50.76594,-42.20855,-26.99675,5.675467,-4.836234,-15,9.440948,-1.00519,-0.502595,2.586812,2.586812,2.586812,15,-74.78408,-74.78408,-74.78408,25,-92.45198,-92.45198,-92.45198,3
-50.69505,-42.35854,-26.85497,5.525478,-4.686339,-15,10.47938,-1.053218,-0.5266089,2.617999,2.617999,2.617999,15,-74.74703,-74.74703,-74.74703,25,-92.41617,-92.41617,-92.41617,3
-50.60379,-42.52749,-26.67245,5.356522,-5.226926,-15,11.45739,-1.112865,-0.5564327,2.697227,2.697227,2.697227,15,-74.64851,-74.64851,-74.64851,25,-92.33035,-92.33035,-92.33035,3
-50.50142,-42.70899,-26.4677,5.175039,-5.390137,-15,12.31859,-1.18255,-0.5912751,2.757806,2.757806,2.757806,15,-74.59476,-74.59476,-74.59476,25,-92.27455,-92.27455,-92.27455,3
-50.41609,-42.88688,-26.29703,4.997162,-5.45819,-15,13.01486,-1.257002,-0.6285012,2.714578,2.714578,2.714578,15,-74.6899,-74.6899,-74.6899,25,-92.39785,-92.39785,-92.39785,3
-50.30297,-43.03292,-26.07077,4.851105,-5.433959,-15,13.78086,-1.325019,-0.6625094,2.696831,2.696831,2.696831,15,-74.8799,-74.8799,-74.8799,25,-92.5772,-92.5772,-92.5772,3
-50.20332,-43.1442,-25.87147,4.739858,-5.423992,-15,14.54432,-1.383406,-0.691703,2.650551,2.650551,2.650551,15,-75.08774,-75.08774,-75.08774,25,-92.77967,-92.77967,-92.77967,3
-50.0939,-43.28869,-25.65263,4.59535,-5.431341,-15,15.30927,-1.43581,-0.7179051,2.634526,2.634526,2.634526,15,-75.19563,-75.19563,-75.19563,25,-92.8815,-92.8815,-92.8815,3
-49.96222,-43.53381,-25.38927,4.350218,-5.518197,-15,16.08635,-1.494826,-0.7474131,2.634517,2.634517,2.634517,15,-75.27562,-75.27562,-75.27562,25,-92.9599,-92.9599,-92.9599,3
-49.83058,-43.86848,-25.12598,4.015556,-5.407355,-15,16.9396,-1.549077,-0.7745384,2.678079,2.678079,2.678079,15,-75.32619,-75.32619,-75.32619,25,-93.01921,-93.01921,-93.01921,3
-49.65341,-44.27145,-24.77166,3.612588,-5.206782,-15,17.83139,-1.589221,-0.7946106,2.706926,2.706926,2.706926,15,-75.44952,-75.44952,-75.44952,25,-93.15256,-93.15256,-93.15256,3
-49.4111,-44.71079,-24.28701,3.173242,-5.095715,-15,18.65021,-1.622851,-0.8114255,2.690227,2.690227,2.690227,15,-75.66097,-75.66097,-75.66097,25,-93.35355,-93.35355,-93.35355,3
-49.10118,-45.1344,-23.66715,2.749612,-5.269232,-15,19.38245,-1.624413,-0.8122063,2.661061,2.661061,2.661061,15,-75.86085,-75.86085,-75.86085,25,-93.54804,-93.54804,-93.54804,3
-48.74408,-45.59212,-22.95293,2.291922,-5.78114,-15,19.93551,-1.658372,-0.8291859,2.629467,2.629467,2.629467,15,-76.03009,-76.03009,-76.03009,25,-93.71474,-93.71474,-93.71474,3
-48.93647,-45.33502,-23.33771,2.548993,-5.77316,-15,20.52227,-1.69885,-0.8494248,2.657676,2.657676,2.657676,15,-76.11405,-76.11405,-76.11405,25,-93.81343,-93.81343,-93.81343,3
-49.19325,-45.01387,-23.85122,2.870151,-6.00515,-15,21.02072,-1.760977,-0.8804885,2.610845,2.610845,2.610845,15,-76.26907,-76.26907,-76.26907,25,-93.98614,-93.98614,-93.98614,3
-48.78399,-45.48161,-23.03269,2.402417,-3.043581,-15,21.27694,-1.863542,-0.9317709,2.550677,2.550677,2.550677,15,-76.43375,-76.43375,-76.43375,25,-94.15504,-94.15504,-94.15504,3
-48.24657,-45.95371,-21.95777,1.930324,-2.199405,-15,21.30658,-1.922278,-0.961139,2.437828,2.437828,2.437828,15,-76.70383,-76.70383,-76.70383,25,-94.44617,-94.44617,-94.44617,3
-45.84219,-47.94278,-17.149,-0.0587594,-3.652692,-15,21.12578,-1.99053,-0.9952649,2.296677,2.296677,2.296677,15,-77.04206,-77.04206,-77.04206,25,-94.75148,-94.75148,-94.75148,3
-45.12908,-48.41967,-15.72277,-0.5356677,-2.745229,-15,20.81113,-2.021438,-1.010719,2.180663,2.180663,2.180663,15,-77.30664,-77.30664,-77.30664,25,-94.99469,-94.99469,-94.99469,3
-44.51333,-48.83873,-14.49126,-0.9547232,-2.044068,-15,20.46141,-2.080015,-1.040007,2.078835,2.078835,2.078835,15,-77.49834,-77.49834,-77.49834,25,-95.17635,-95.17635,-95.17635,3
-44.0293,-49.25285,-13.52319,-1.368852,-1.430214,-15,20.02923,-2.107849,-1.053925,1.999262,1.999262,1.999262,15,-77.64178,-77.64178,-77.64178,25,-95.30332,-95.30332,-95.30332,3
-43.58875,-49.63542,-12.64207,-1.751428,-1.063168,-15,19.55275,-2.117905,-1.058953,1.934753,1.934753,1.934753,15,-77.74071,-77.74071,-77.74071,25,-95.38202,-95.38202,-95.38202,3
-43.27339,-49.8933,-12.01136,-2.009307,-1.380217,-15,19.13901,-2.108084,-1.054042,1.893391,1.893391,1.893391,15,-77.78815,-77.78815,-77.78815,25,-95.41488,-95.41488,-95.41488,3
-43.26608,-50.06187,-11.99671,-2.177877,-1.832231,-15,18.76566,-2.099415,-1.049707,1.939839,1.939839,1.939839,15,-77.79966,-77.79966,-77.79966,25,-95.42426,-95.42426,-95.42426,3
-43.35972,-50.20205,-12.18401,-2.318062,-2.240189,-15,18.3384,-2.078219,-1.039109,2.0049,2.0049,2.0049,15,-77.78455,-77.78455,-77.78455,25,-95.40163,-95.40163,-95.40163,3
-43.34147,-50.40236,-12.1475,-2.518361,-2.587356,-15,17.84334,-2.052502,-1.026251,1.958222,1.958222,1.958222,15,-77.79103,-77.79103,-77.79103,25,-95.39283,-95.39283,-95.39283,3
-43.19179,-50.61319,-11.84817,-2.729193,-2.927222,-15,17.34592,-2.035231,-1.017615,1.884664,1.884664,1.884664,15,-77.801,-77.801,-77.801,25,-95.38455,-95.38455,-95.38455,3
-43.02172,-50.80888,-11.50801,-2.924877,-3.326857,-15,16.82507,-2.071412,-1.035706,1.734358,1.734358,1.734358,15,-77.83731,-77.83731,-77.83731,25,-95.41029,-95.41029,-95.41029,3
-42.80458,-51.01163,-11.07373,-3.127635,-3.692464,-15,16.17555,-2.154171,-1.077085,1.639373,1.639373,1.639373,15,-77.90526,-77.90526,-77.90526,25,-95.46783,-95.46783,-95.46783,3
-42.47455,-51.25398,-10.41365,-3.369985,-4.029624,-15,15.24651,-2.42404,-1.21202,1.504607,1.504607,1.504607,15,-77.99998,-77.99998,-77.99998,25,-95.54547,-95.54547,-95.54547,3
-42.00409,-51.50556,-9.472734,-3.621564,-4.163018,-15,14.11256,-2.62686,-1.31343,1.348251,1.348251,1.348251,15,-78.13868,-78.13868,-78.13868,25,-95.65386,-95.65386,-95.65386,3
-41.48884,-51.72017,-8.442239,-3.836183,-4.223125,-15,13.03557,-2.818146,-1.409073,1.183031,1.183031,1.183031,15,-78.26635,-78.26635,-78.26635,25,-95.75708,-95.75708,-95.75708,3
-40.95567,-51.89616,-7.375874,-4.012181,-4.160324,-15,11.87529,-3.092662,-1.546331,1.012657,1.012657,1.012657,15,-78.37275,-78.37275,-78.37275,25,-95.84036,-95.84036,-95.84036,3
-40.397,-52.08904,-6.258516,-4.205043,-3.979902,-15,10.43069,-1.692637,-0.8463184,0.9043873,0.9043873,0.9043873,15,-78.44958,-78.44958,-78.44958,25,-95.8972,-95.8972,-95.8972,3
